"scenario","Year","ACCESS.ESM1.5","BCC.CSM2.MR","CanESM5","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","INM.CM5.0","IPSL.CM6A.LR","MIROC6","MPI.ESM1.2.HR","MRI.ESM2.0","UKESM1.0.LL","ensemble"
"historical",1850,3.9,-1.8,1.2,2.9,NA,1.6,-0.8,3.8,-1.2,0.7,-3.5,0.8,-2.8,-3.5
"historical",1851,4.1,0.6,2.2,3.1,1.8,1,-0.6,0.6,-1.9,2.4,-0.5,0.7,-5.6,-5.6
"historical",1852,3.8,-1.9,0.3,-0.2,-1.5,-0.2,0.4,1.9,-0.5,1.1,-2.7,1.1,-3,-3
"historical",1853,1,-1.5,1.7,-0.6,-1.4,0.8,0.7,0,-0.6,2.8,-3.5,2.7,-1.3,-3.5
"historical",1854,1.2,-0.5,1.7,0.4,-1.5,0.7,1.3,1.2,0.1,2.3,-1,1.3,-3.7,-3.7
"historical",1855,4.2,1.3,2.2,1.7,-2.1,-0.9,-0.7,-0.1,-2,2.6,-2.3,1.4,0,-2.3
"historical",1856,3.4,-1,1.6,1,1.1,-1.7,1.4,1.5,-0.5,1.5,-3,1.4,-0.6,-3
"historical",1857,3.5,-2,-0.4,3.5,-2.5,1.8,0.7,0.3,-3.2,0.2,-1.8,2,-2.6,-3.2
"historical",1858,1.9,1.1,1.8,1.7,0.4,-1.5,0,0.7,-1.7,0.9,-3.1,2,-0.4,-3.1
"historical",1859,2.6,-1,0.9,1,-1,1.3,0.8,1.5,-0.3,0.5,-2.1,-0.4,-1.1,-2.1
"historical",1860,3.7,0.1,1.6,1.7,0.7,1.6,0.8,-0.1,-0.9,1.3,-3.2,-2.5,-2.4,-3.2
"historical",1861,4,-0.7,-0.1,1.2,-1.5,0.1,2.3,0.7,-1.5,1.4,-0.6,2.4,1.1,-1.5
"historical",1862,2.7,0,2.3,0.7,-3.6,1.4,1.7,0,0.2,1.8,-2.8,2.2,-3.8,-3.8
"historical",1863,1.9,-0.8,1.7,1.8,1.2,2,1.1,-0.2,-2.6,3.3,-2.2,2.9,-2.9,-2.9
"historical",1864,-0.2,-2.3,0.2,2.4,0.3,-0.4,-1.2,0.3,-0.4,2,-1.8,-0.5,-0.7,-2.3
"historical",1865,2,-1.5,0.9,0.1,-0.2,0.4,1.6,-0.9,-2,0.3,-4,-0.4,0,-4
"historical",1866,2.6,1.5,1.5,0.5,-0.3,0.3,1.5,-0.1,-2.1,1.7,-0.8,2.1,-2.2,-2.2
"historical",1867,2,-0.3,1,1.8,1.3,1.8,1.4,-0.7,-0.2,2.8,-3.1,2,-0.9,-3.1
"historical",1868,-0.7,1.4,0.9,1.8,-1.1,1.8,0,0.3,-2.2,2.2,-3.5,0.4,-3.5,-3.5
"historical",1869,3.6,-0.2,1,2,-0.4,3.5,2.1,-1.2,-3.3,2.3,-0.4,0.4,-1.8,-3.3
"historical",1870,0.7,0.5,0.7,1.1,0.1,-0.7,0.3,-0.4,-2.8,2.2,-2,0.9,-0.7,-2.8
"historical",1871,2.9,0.7,2.7,1.3,-2.3,2,0.6,1.3,-2.4,3.3,-0.5,1.6,-0.1,-2.4
"historical",1872,3.1,-1.6,2.1,1.3,-2,1,0.7,0.5,-1.1,2.7,-2.2,0.1,-1.2,-2.2
"historical",1873,2.3,-0.3,0.6,0.2,-0.7,1.2,1.9,0.7,-1.8,1.6,-2.7,0.1,0.6,-2.7
"historical",1874,2.8,1.3,1,0,1.3,-0.7,1.8,-0.5,-0.4,2,-1.7,1.6,-3.2,-3.2
"historical",1875,4,1.5,3.7,1,1.1,2.1,1.3,0.1,-2.8,3.9,-2.2,-0.1,-1.6,-2.8
"historical",1876,1.5,1.3,2,0.8,0.1,0,2.4,0.4,-1.9,3,-1.7,0.2,-1,-1.9
"historical",1877,3.7,-0.2,-0.6,3.6,-1.1,0.6,0.3,0.6,-3.5,2.1,-1.8,1.2,-1.9,-3.5
"historical",1878,2.2,-3,1.6,3.3,-2.2,-1.2,1.3,0.2,-2.4,2,-0.3,1.5,-2.3,-3
"historical",1879,2.7,1.7,2.5,1.9,-1.2,0.5,1,-0.8,-3.7,2.2,-2.5,-1.4,-2.8,-3.7
"historical",1880,2.5,-0.4,1,-0.9,-0.6,-1.5,-1.7,-0.1,-0.9,1.3,-2.5,2.4,0.2,-2.5
"historical",1881,3.1,-1.1,0,0.1,-1.8,2,0.2,2,-2.4,0.2,-1.9,1.7,-3.4,-3.4
"historical",1882,1.2,-0.8,1.5,1.5,0.7,3.1,0.5,1.4,-2,3.4,-1.6,1.4,-1.6,-2
"historical",1883,3.8,-2.3,0.5,0.3,-1.6,0.1,-0.4,1.6,-0.6,1.9,-2.8,-0.2,-1.3,-2.8
